id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	originalname.outcome	metabolite	raw.label	class	subclass	label	label.no.units	derived_features	sex	lower_ci	upper_ci
7jM5tZ	met-c-890	Concentration of large VLDL particles || id:met-c-890	WHR	Weighted mode	268	0.537259845753968	0.146753187894115	0.000302825847268889	Concentration of large VLDL particles	lvldlp	Concentration of large VLDL particles (mol/l)	Lipoprotein subclasses	Large VLDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	0.249623597481503	0.824896094026433
7jM5tZ	met-c-891	Phospholipids in large VLDL || id:met-c-891	WHR	MR Egger	270	0.175865533231723	0.15401393922719	0.254522840494405	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.126001787653569	0.477732854117015
7jM5tZ	met-c-891	Phospholipids in large VLDL || id:met-c-891	WHR	Weighted median	270	0.411586928559826	0.0693426076368698	2.92851399985397e-09	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.275675417591561	0.547498439528091
7jM5tZ	met-c-891	Phospholipids in large VLDL || id:met-c-891	WHR	Inverse variance weighted (multiplicative random effects)	270	0.317333543858327	0.0551092838564492	8.49857615183683e-09	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.209319347499687	0.425347740216967
7jM5tZ	met-c-891	Phospholipids in large VLDL || id:met-c-891	WHR	Weighted mode	270	0.44443500356722	0.125245358523604	0.000457014517349798	Phospholipids in large VLDL	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.198954100860956	0.689915906273484
7jM5tZ	met-c-892	Triglycerides in large VLDL || id:met-c-892	WHR	MR Egger	270	0.202087416030233	0.155151864191411	0.193859040312359	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Sex-combined	-0.102010237784933	0.506185069845399
7jM5tZ	met-c-892	Triglycerides in large VLDL || id:met-c-892	WHR	Weighted median	270	0.369311583756278	0.06847892221728	6.92641635677195e-08	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Sex-combined	0.235092896210409	0.503530271302147
7jM5tZ	met-c-892	Triglycerides in large VLDL || id:met-c-892	WHR	Inverse variance weighted (multiplicative random effects)	270	0.320695129602463	0.0556642498646101	8.34979729185976e-09	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Sex-combined	0.211593199867827	0.429797059337099
7jM5tZ	met-c-892	Triglycerides in large VLDL || id:met-c-892	WHR	Weighted mode	270	0.440784330891882	0.126465342421937	0.000573579792735154	Triglycerides in large VLDL	lvldltg	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	Sex-combined	0.192912259744886	0.688656402038879
7jM5tZ	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	WHR	MR Egger	269	-0.0766731611992829	0.184877334963893	0.67867661196729	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Sex-combined	-0.439032737728513	0.285686415329947
7jM5tZ	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	WHR	Weighted median	269	0.152096001837913	0.0828478789639902	0.0663803384499939	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Sex-combined	-0.0102858409315078	0.314477844607334
7jM5tZ	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	WHR	Inverse variance weighted (multiplicative random effects)	269	0.0305100684563485	0.0664032704709568	0.645899309540861	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Sex-combined	-0.0996403416667268	0.160660478579424
7jM5tZ	met-c-893	18:2, linoleic acid (LA) || id:met-c-893	WHR	Weighted mode	269	0.213704197749542	0.158832232450226	0.179610363028182	18:2, linoleic acid	la	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	Sex-combined	-0.097606977852901	0.525015373351985
7jM5tZ	met-c-894	Lactate || id:met-c-894	WHR	MR Egger	270	0.196106967782361	0.117500594451924	0.0962876717526885	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Sex-combined	-0.03419419734341	0.426408132908132
7jM5tZ	met-c-894	Lactate || id:met-c-894	WHR	Weighted median	270	0.162916596729011	0.0619108973138643	0.00850166645090839	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Sex-combined	0.041571237993837	0.284261955464185
7jM5tZ	met-c-894	Lactate || id:met-c-894	WHR	Inverse variance weighted (multiplicative random effects)	270	0.139520095551957	0.0419860866331511	0.000890524077874311	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Sex-combined	0.0572273657509808	0.221812825352933
7jM5tZ	met-c-894	Lactate || id:met-c-894	WHR	Weighted mode	270	0.209270868821095	0.140768454351223	0.138283188854602	Lactate	lac	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	Sex-combined	-0.0666353017073021	0.485177039349492
7jM5tZ	met-c-895	Total cholesterol in LDL || id:met-c-895	WHR	MR Egger	270	-0.047937484711752	0.171604314892907	0.780192505108438	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Sex-combined	-0.38428194190185	0.288406972478346
7jM5tZ	met-c-895	Total cholesterol in LDL || id:met-c-895	WHR	Weighted median	270	0.244620352078095	0.0680164369301794	0.000322541492535414	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Sex-combined	0.111308135694943	0.377932568461247
7jM5tZ	met-c-895	Total cholesterol in LDL || id:met-c-895	WHR	Inverse variance weighted (multiplicative random effects)	270	0.112239386151342	0.0614999121148279	0.0679960077992026	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Sex-combined	-0.00830044159372068	0.232779213896405
7jM5tZ	met-c-895	Total cholesterol in LDL || id:met-c-895	WHR	Weighted mode	270	0.325503264933628	0.119437251626981	0.00684560254422855	Total cholesterol in LDL	ldlc	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	Sex-combined	0.0914062517447453	0.559600278122511
7jM5tZ	met-c-896	Mean diameter for LDL particles || id:met-c-896	WHR	MR Egger	268	0.0932593032232908	0.141391184652529	0.510091744631184	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Sex-combined	-0.183867418695666	0.370386025142248
7jM5tZ	met-c-896	Mean diameter for LDL particles || id:met-c-896	WHR	Weighted median	268	-0.129695655749943	0.0709271813771993	0.0674633322641209	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Sex-combined	-0.268712931249254	0.00932161974936765
7jM5tZ	met-c-896	Mean diameter for LDL particles || id:met-c-896	WHR	Inverse variance weighted (multiplicative random effects)	268	-0.0668700337296423	0.0500410798985178	0.181450331191509	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Sex-combined	-0.164950550330737	0.0312104828714526
7jM5tZ	met-c-896	Mean diameter for LDL particles || id:met-c-896	WHR	Weighted mode	268	-0.248009890362694	0.149604095594955	0.0985373416684991	Mean diameter for LDL particles	ldld	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	Sex-combined	-0.541233917728806	0.0452141370034178
7jM5tZ	met-c-897	Leucine || id:met-c-897	WHR	MR Egger	270	0.254153657839153	0.120815157755286	0.0363403259098757	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Sex-combined	0.0173559486387924	0.490951367039514
7jM5tZ	met-c-897	Leucine || id:met-c-897	WHR	Weighted median	270	0.274022121083479	0.0648336924924975	2.37313299023238e-05	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Sex-combined	0.146948083798184	0.401096158368774
7jM5tZ	met-c-897	Leucine || id:met-c-897	WHR	Inverse variance weighted (multiplicative random effects)	270	0.227353902424144	0.0431213877141649	1.34639331683754e-07	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Sex-combined	0.142835982504381	0.311871822343907
7jM5tZ	met-c-897	Leucine || id:met-c-897	WHR	Weighted mode	270	0.348669403187619	0.113748292603004	0.00239592529611443	Leucine	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	Sex-combined	0.125722749685731	0.571616056689507
7jM5tZ	met-c-898	Total cholesterol in medium HDL || id:met-c-898	WHR	MR Egger	270	-0.116250819188692	0.138803282998217	0.403045407803186	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.388305253865197	0.155803615487813
7jM5tZ	met-c-898	Total cholesterol in medium HDL || id:met-c-898	WHR	Weighted median	270	-0.17351365717176	0.0730865752155807	0.0175925553167481	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.316763344594298	-0.0302639697492218
7jM5tZ	met-c-898	Total cholesterol in medium HDL || id:met-c-898	WHR	Inverse variance weighted (multiplicative random effects)	270	-0.143044434028444	0.0497309319143587	0.00402281106318544	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.240517060580587	-0.0455718074763009
7jM5tZ	met-c-898	Total cholesterol in medium HDL || id:met-c-898	WHR	Weighted mode	270	-0.302080182649455	0.12466780371181	0.0160499159087599	Total cholesterol in medium HDL	mhdlc	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.546429077924603	-0.0577312873743074
7jM5tZ	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	WHR	MR Egger	268	-0.0636770067926597	0.140225063758414	0.650123022764281	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.338518131759151	0.211164118173832
7jM5tZ	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	WHR	Weighted median	268	-0.174190850780404	0.0757692500020243	0.0215069291354041	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.322698580784372	-0.0256831207764364
7jM5tZ	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	WHR	Inverse variance weighted (multiplicative random effects)	268	-0.12769255281756	0.0495602720170794	0.00998032232634628	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.224830685971036	-0.0305544196640844
7jM5tZ	met-c-899	Cholesterol esters in medium HDL || id:met-c-899	WHR	Weighted mode	268	-0.223698141244166	0.138311895925566	0.106984467475098	Cholesterol esters in medium HDL	mhdlce	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.494789457258275	0.0473931747699433
7jM5tZ	met-c-900	Free cholesterol in medium HDL || id:met-c-900	WHR	MR Egger	270	-0.158130241931648	0.13468357098885	0.241402404319887	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Sex-combined	-0.422110041069794	0.105849557206498
7jM5tZ	met-c-900	Free cholesterol in medium HDL || id:met-c-900	WHR	Weighted median	270	-0.243583681413204	0.0740818951620491	0.00100890180065746	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Sex-combined	-0.38878419593082	-0.0983831668955878
7jM5tZ	met-c-900	Free cholesterol in medium HDL || id:met-c-900	WHR	Inverse variance weighted (multiplicative random effects)	270	-0.155113270405179	0.0482007104923248	0.00129056224219445	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Sex-combined	-0.249586662970136	-0.0606398778402224
7jM5tZ	met-c-900	Free cholesterol in medium HDL || id:met-c-900	WHR	Weighted mode	270	-0.318027338342708	0.132401608399996	0.0169845324579661	Free cholesterol in medium HDL	mhdlfc	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	Sex-combined	-0.5775344908067	-0.0585201858787158
7jM5tZ	met-c-901	Total lipids in medium HDL || id:met-c-901	WHR	MR Egger	268	-0.0699776231671471	0.136867066252431	0.609577958739434	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.338237073021912	0.198281826687618
7jM5tZ	met-c-901	Total lipids in medium HDL || id:met-c-901	WHR	Weighted median	268	-0.114733247524318	0.0767817794093576	0.135103232305718	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.265225535166659	0.0357590401180229
7jM5tZ	met-c-901	Total lipids in medium HDL || id:met-c-901	WHR	Inverse variance weighted (multiplicative random effects)	268	-0.086116021062173	0.0483070495037229	0.0746383749255049	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.18079783808947	0.00856579596512388
7jM5tZ	met-c-901	Total lipids in medium HDL || id:met-c-901	WHR	Weighted mode	268	-0.186011157329863	0.149409954974289	0.214233755029007	Total lipids in medium HDL	mhdll	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.478854669079469	0.106832354419743
7jM5tZ	met-c-902	Concentration of medium HDL particles || id:met-c-902	WHR	MR Egger	268	-0.0527308318294428	0.135193809252515	0.696819986578247	Concentration of medium HDL particles	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	-0.317710697964372	0.212249034305487
7jM5tZ	met-c-902	Concentration of medium HDL particles || id:met-c-902	WHR	Weighted median	268	-0.0735026378522629	0.0774288409211976	0.342471736429656	Concentration of medium HDL particles	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	-0.22526316605781	0.0782578903532844
7jM5tZ	met-c-902	Concentration of medium HDL particles || id:met-c-902	WHR	Inverse variance weighted (multiplicative random effects)	268	-0.060146363246784	0.0477172824259969	0.20749865264934	Concentration of medium HDL particles	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	-0.153672236801738	0.0333795103081699
7jM5tZ	met-c-902	Concentration of medium HDL particles || id:met-c-902	WHR	Weighted mode	268	-0.158905020907232	0.139882276176245	0.256978908181378	Concentration of medium HDL particles	mhdlp	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	-0.433074282212672	0.115264240398208
7jM5tZ	met-c-903	Phospholipids in medium HDL || id:met-c-903	WHR	MR Egger	270	-0.10889596374246	0.131429887704449	0.408097521619695	Phospholipids in medium HDL	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.36649854364318	0.14870661615826
7jM5tZ	met-c-903	Phospholipids in medium HDL || id:met-c-903	WHR	Weighted median	270	-0.173742499377435	0.0721024636249743	0.0159673463635827	Phospholipids in medium HDL	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.315063328082385	-0.0324216706724854
7jM5tZ	met-c-903	Phospholipids in medium HDL || id:met-c-903	WHR	Inverse variance weighted (multiplicative random effects)	270	-0.0885067496861476	0.0470490526651105	0.0599502907533407	Phospholipids in medium HDL	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.180722892909764	0.00370939353746898
7jM5tZ	met-c-903	Phospholipids in medium HDL || id:met-c-903	WHR	Weighted mode	270	-0.240404496219611	0.135091461459351	0.0762755648683755	Phospholipids in medium HDL	mhdlpl	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.505183760679939	0.024374768240717
7jM5tZ	met-c-904	Total cholesterol in medium LDL || id:met-c-904	WHR	MR Egger	270	-0.0407118966454367	0.168139712812564	0.808863563361213	Total cholesterol in medium LDL	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.370265733758062	0.288841940467189
7jM5tZ	met-c-904	Total cholesterol in medium LDL || id:met-c-904	WHR	Weighted median	270	0.227967911061178	0.0672235220700639	0.000695891773359643	Total cholesterol in medium LDL	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	0.0962098078038527	0.359726014318503
7jM5tZ	met-c-904	Total cholesterol in medium LDL || id:met-c-904	WHR	Inverse variance weighted (multiplicative random effects)	270	0.110898326617141	0.0602856255392572	0.0658345644079924	Total cholesterol in medium LDL	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.0072614994398031	0.229058152674085
7jM5tZ	met-c-904	Total cholesterol in medium LDL || id:met-c-904	WHR	Weighted mode	270	0.362201377967994	0.12492272407208	0.0040471793431644	Total cholesterol in medium LDL	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	0.117352838786717	0.607049917149271
7jM5tZ	met-c-905	Cholesterol esters in medium LDL || id:met-c-905	WHR	MR Egger	268	-0.0997292843614805	0.179416652033849	0.578778578499896	Cholesterol esters in medium LDL	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.451385922347824	0.251927353624864
7jM5tZ	met-c-905	Cholesterol esters in medium LDL || id:met-c-905	WHR	Weighted median	268	0.217085464356991	0.0676752389851829	0.00133776244909479	Cholesterol esters in medium LDL	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	0.0844419959460325	0.349728932767949
7jM5tZ	met-c-905	Cholesterol esters in medium LDL || id:met-c-905	WHR	Inverse variance weighted (multiplicative random effects)	268	0.109287650633135	0.0635095807517768	0.0852860818338706	Cholesterol esters in medium LDL	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	-0.0151911276403475	0.233766428906618
7jM5tZ	met-c-905	Cholesterol esters in medium LDL || id:met-c-905	WHR	Weighted mode	268	0.365537271141734	0.143811273143836	0.0115946467170874	Cholesterol esters in medium LDL	mldlce	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	Sex-combined	0.0836671757798155	0.647407366503653
7jM5tZ	met-c-906	Total lipids in medium LDL || id:met-c-906	WHR	MR Egger	268	-0.103599919344453	0.181672564348353	0.568985245296745	Total lipids in medium LDL	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.459678145467225	0.252478306778319
7jM5tZ	met-c-906	Total lipids in medium LDL || id:met-c-906	WHR	Weighted median	268	0.242034984959037	0.0693815636721867	0.000485806911236634	Total lipids in medium LDL	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	0.106047120161551	0.378022849756523
7jM5tZ	met-c-906	Total lipids in medium LDL || id:met-c-906	WHR	Inverse variance weighted (multiplicative random effects)	268	0.125283784500778	0.0643434379964279	0.0515214870144755	Total lipids in medium LDL	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	-0.00082935397222067	0.251396922973777
7jM5tZ	met-c-906	Total lipids in medium LDL || id:met-c-906	WHR	Weighted mode	268	0.395178472191459	0.139067848734852	0.00483462802248715	Total lipids in medium LDL	mldll	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	Sex-combined	0.122605488671149	0.667751455711769
7jM5tZ	met-c-907	Concentration of medium LDL particles || id:met-c-907	WHR	MR Egger	268	-0.0998114521546867	0.181009206357368	0.581811130080492	Concentration of medium LDL particles	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	-0.454589496615128	0.254966592305755
7jM5tZ	met-c-907	Concentration of medium LDL particles || id:met-c-907	WHR	Weighted median	268	0.244773110032591	0.0687660997918481	0.000371557874971298	Concentration of medium LDL particles	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	0.109991554440569	0.379554665624613
7jM5tZ	met-c-907	Concentration of medium LDL particles || id:met-c-907	WHR	Inverse variance weighted (multiplicative random effects)	268	0.132404431461226	0.0641243791431095	0.0389413176248805	Concentration of medium LDL particles	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	0.00672064834073136	0.258088214581721
7jM5tZ	met-c-907	Concentration of medium LDL particles || id:met-c-907	WHR	Weighted mode	268	0.452523599406016	0.145735244649328	0.00210687011224442	Concentration of medium LDL particles	mldlp	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	Sex-combined	0.166882519893333	0.738164678918699
7jM5tZ	met-c-908	Phospholipids in medium LDL || id:met-c-908	WHR	MR Egger	270	0.0685237745662249	0.166148867805103	0.680358418309271	Phospholipids in medium LDL	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	-0.257128006331777	0.394175555464227
7jM5tZ	met-c-908	Phospholipids in medium LDL || id:met-c-908	WHR	Weighted median	270	0.288761783526721	0.0683165490833303	2.37016692643359e-05	Phospholipids in medium LDL	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.154861347323394	0.422662219730048
7jM5tZ	met-c-908	Phospholipids in medium LDL || id:met-c-908	WHR	Inverse variance weighted (multiplicative random effects)	270	0.157616649862443	0.0594775036814935	0.00804867034495122	Phospholipids in medium LDL	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.0410407426467157	0.27419255707817
7jM5tZ	met-c-908	Phospholipids in medium LDL || id:met-c-908	WHR	Weighted mode	270	0.398240435566271	0.125505997694651	0.00168335723093218	Phospholipids in medium LDL	mldlpl	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	Sex-combined	0.152248680084755	0.644232191047787
7jM5tZ	met-c-909	Total cholesterol in medium VLDL || id:met-c-909	WHR	MR Egger	270	0.276483496391785	0.15933163419709	0.0838424192135392	Total cholesterol in medium VLDL	mvldlc	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	-0.0358065066345114	0.588773499418081
7jM5tZ	met-c-909	Total cholesterol in medium VLDL || id:met-c-909	WHR	Weighted median	270	0.33877732860992	0.0690193477833598	9.18036980868076e-07	Total cholesterol in medium VLDL	mvldlc	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	0.203499406954535	0.474055250265305
7jM5tZ	met-c-909	Total cholesterol in medium VLDL || id:met-c-909	WHR	Inverse variance weighted (multiplicative random effects)	270	0.309089769060249	0.057042620534521	6.00756337263531e-08	Total cholesterol in medium VLDL	mvldlc	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	0.197286232812588	0.42089330530791
7jM5tZ	met-c-909	Total cholesterol in medium VLDL || id:met-c-909	WHR	Weighted mode	270	0.447905633228878	0.146375923243027	0.00243728807243683	Total cholesterol in medium VLDL	mvldlc	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	Sex-combined	0.161008823672545	0.734802442785211
